sentence	label
Abby saga를 검색하십시오.	5
"add kenneth c ""jethro"" burns songs in my playlist soundscapes for gaming"	0
Fine the movie schedule for Warren Theatres.	6
Greatest Hits Volume One이라는 사진을 찾습니다.	5
현재 앨범 4/6을 평가합니다.	4
Speakeasy Theaters의 영화 일정은 어떻게 되나요?	6
5 인 파티를위한 자리 좀 잡아 줄래	1
What is the weather in Sehlabathebe-Nationalpark	2
betsy의 We Everywhere에 rob tyner 추가	0
숀 레인을 내 Cena con Amigos 재생 목록으로 이동해야합니다.	0
Indie Electronics 재생 목록에 트랙 추가	0
파멜라의 스트레스 해소 재생 목록에 꼬마 남자 추가	0
이웃 스웨덴에서 9 인 파티로 지금부터 3 시간 예약이 필요합니다	1
내 영원히 국가 재생 목록에이 앨범 추가	0
Right on Track을 찾고 있습니다.	5
크로스로드 블루스에 전 세계 라이브 추가	0
Robotix는 언제 플레이합니까?	6
3 월 10 일 Douthat 주립 공원 날씨	2
48 주 반 동안 MS에 근접한 일기 예보 표시	2
9 월까지 비가 올 수도 있음을 보여주세요	5
Find me the movie times for the Marcus Corporation	6
beth의 희귀 그루브 재생 목록에 dschiwan gasparjan을 포함하십시오.	0
add armand van helden to my black sabbath the ozzy years playlist	0
퍼시픽 극장 영화 스케줄 보여줘	6
그루브 샤크에서 Annunzio Paolo Mantovani의 70 년대 발라드 연주	3
이 karina 앨범을 내 Folk Pop 재생 목록에 추가	0
영화관에서 가장 가까운 영화 찾기	6
나는 내 자신을 싫어하고 나는 내 여섯 줄의 평화에	0
알프레드 호수에서 가까운 바를 예약하십시오.	1
Jacob Wirth Restaurant에서 8 인용 테이블 예약	1
book a table at one o'clock at a bar that has parking	1
일리노이 주 트렌트 우드에서 1 월 26 일에 눈이 올까요?	2
Cliffwood Beach는 흐려질까요?	2
Julie Driscoll 재생	3
10 인용 컵 케이크 식당 예약	1
jason webley를 Classical Intimate Dinner 재생 목록에 추가	0
주변 영화의 영화 일정을 확인하세요.	6
Leven Thumps와 Foo의 관문에 4 점 제공	4
이스라엘 코끼리의 방에서 아이린과 로젤라 예약하기	1
Seamus Heaney Collected Poems 노래 재생	5
이 앨범 평가하기	4
No Time to Be Young at AMC Theatres의 일정을 찾으십시오.	6
장 라피트 국립 역사 공원 및 보호 구역에서 3 분 후 날씨	2
나는 중국 주변의 레스토랑에서 7 인 파티로 우 저리를 제공하는 곳에서 식사를하고 싶습니다.	1
Cinemark 극장에서 영화 상영	6
가장 가까운 영화관에서 The Cup Winner 일정을 확인하세요.	6
Mann Theatres 영화 일정 찾기	6
오후 0 시경 폭스 극장에서 영화 시간이 필요해	6
내 현재 소설 6 점 만점에 3 점 평가	4
The Dumping Ground Survival Files 쇼를 찾을 수 있습니까?	5
딸의 캠퍼스에서 멀리 떨어진 장소에서 20 일 1 월 테이블 예약	1
케이시와 나는 음식을 먹으러 켄터키에서	1
경계를 넘어서 6 점 중 2 점 제공	4
브레인 데드 메가폰 시리즈 6 점 만점에 0 점	4
크리스마스 이야기-Una storia di Natale의 그림은 어디에서 찾을 수 있습니까?	5
오후 3시 43 분경 City of Rocks 주립 공원은 얼마나 추워요	2
Metallica Through the Never의 일정을 찾으십시오.	6
I want to book a restaurant neighboring Livonia Av	1
나에게 지역 영화 시간을 알려줘	6
오전 4시에 우즈베키스탄의 날씨는 어떻습니까?	2
니제르에서 멀리 15시에 날씨가 따뜻할까요?	2
Richard Kruspe가 연주 한 I Get Ideas 노래 재생	3
The Silver Chalice a라는 제목의 책을 ​​평가하세요. 1	4
2022 년 10 월 14 일라고 비스타의 날씨는 어떻습니까?	2
Freshwater Bay에있는 ava와 알래스카에있는 레스토랑 예약 해줘	1
영화 시간이 가까운 애니메이션 영화를 보여줘	6
Can i get todays movie schedule for the movies that are close by?	6
지금부터 4 주 동안 오리건 날씨	2
희망의 원칙 1을 별 6 개 중 1 개로 평가하세요.	4
재생 목록 2 개를위한 저녁 식사에이 곡을 넣으세요.	0
What is the weather like at Basaseachic Falls National Park	2
American Tabloid a 0 등급	4
지금부터 1 초 후에 쌀쌀 지 말해줘	2
Toni Cottura의 좋은 앨범을 듣고 싶습니다.	3
보카 레이 톤, 아이오와의 날씨는 어떻습니까	2
orgánica에 노래 추가	0
Untold Story는 언제 볼 수 있습니까?	6
책 F-1 그랑프리 파트 II보기	5
Turnin Me On이라는 비디오 게임 찾기	5
세인트 빈센트 그레나딘에서 18시에 3 인용 레스토랑을 예약하세요.	1
아티스트 Maestro의 Google Music에서 Ai Se Eu Te Pego 트랙 재생	3
이 노래를 새 부츠 재생 목록에 넣고 싶어	0
Is the forecast hot in 1 hour in Leasburg ?	2
Netflix에서 Russell Morris의 The Singer And The Song을 재생합니다.	3
40 대부터 케이틀린 캐리를 연기하다	3
게임 토요일 검토 찾기	5
이 에세이 4 점 평가	4
비디오 게임 The Sims 3 : Generations 찾기	5
Play music by Young Steff	3
90 년대 재생 목록에 이교도의 상승을 추가	0
Google 뮤직에서 20 대 테마 음악을 재생합니다.	3
I'm looking for a churrascaria place with wifi that can serve a party of five.	1
book a table for 6 at a restaurant in Nebraska	1
오후 2시에 Sawtooth National Recreation Area 근처의 날씨는 어떻습니까?	2
Gaslight Café에서 내 민속 음악에 곡을 추가하십시오.	0
현지 영화 시간은 어떻게 되나요?	6
Ler Lalonde의 Oj, Jelena, Jelena, Jabuka Zelena를 재생합니다.	3
먼 세계와 시간을 통한 평가 6 점 중 5 점	4
벨기에의 레스토랑을 24 주 안에 10 개 예약하세요.	1
show creativity of Sacred Fire: Live in South America	5
근처의 rachael morris와 shannon을 위해 Fayette에서 오후 0시에 테이블을 예약하십시오.	1
Add Priscilla to my playlist Classical Dance Music Ballet & Beyond	0
영화 스케줄을 볼 수 있나요?	6
별 6 개 중 The Scoop 4을 평가하세요.	4
영화를 상영하는 가장 가까운 영화관 찾기	6
Tivington Nott보기	5
지금부터 1 분 후 현재 지점의 일기 예보를 알려줘	2
The Woman Warrior라는 사운드 트랙을 찾으십시오.	5
영화 일정 나열	6
올드 오차드 비치 (Old Orchard Beach)에있는 펜실베이니아 주 레스토랑 예약 필요	1
Find me Haunted Castle	5
Modern Glamour : The Art of Unexpected Style 별 6 개 중 3 개 제공	4
2034 년 6 월 11 일 선술집에서 8 인용 자리 예약	1
1999 년부터 음악 재생	3
this textbook only gets two out of 6 stars	4
Everybody Wants You 사진은 어디에	5
오치 치에코의 좋은 점을 부탁드립니다	3
rate this series titled Adolf Hitler: My Part in His Downfall two stars	4
지금부터 12 년 후 버지니아 주에는 어떤 날씨가 나올까요?	2
영화 일정과 함께 영화를 가까이에서 찾으십시오.	6
Cistern에서 쌀쌀할까요?	2
ArcLight Hollywood에서 우리는 언제 두껍고 얇게 뭉쳐야합니까?	6
What aree the weather conditions not far from Poneto	2
내 재생 목록에 Shelby Lynne 추가하기 This Is Luis Fonsi	0
Falmouth에서 높은 등급의 패스트 푸드 레스토랑을 예약하십시오.	1
내 가을 재생 목록에 gareth gates 추가	0
Will it be overcast a month from now here	2
다가오는 반란은 1 등급을 받아야합니다.	4
내 재생 목록에 Nature Noise 트랙 추가	0
Wild Boy 시리즈 별 6 개 중 3 개 평가	4
The House of the Yellow Carpet이라는 제목의 사운드 트랙 찾기	5
2039 년 8 월 8 일 바에서 8 인 파티 예약	1
Slacker에서 20 대 챈트 음악 틀어 줘	3
David Bazan의 인기 멜로디를 듣고 싶습니다.	3
Play Fight On, State.	3
대서양 횡단 자장가 목록에 앤디 헐리 앨범 추가	0
오후 5시에 강을 따라 죽음의 북을 연주하는 극장	6
find the TV series The Parent Trap IV: Hawaiian Honeymoon	5
여기 주변의 애니메이션 영화 스케줄을 보여줘	6
아티스트 추가 내 세탁 재생 목록	0
속임수 연습에 6 점 만점에 4 점 부여	4
현재 위치에서 밤 날씨 예보를 알려줄 수 있습니까?	2
add lil armstrong to my Adrenaline Workout playlist	0
show me the schedule of movie Warning from Space closest to movie house	6
다이아나 비커스의 20 대 최고의 곡을 듣고 싶습니다	3
Lesley의 서사적 클래식 재생 목록을 찾아이 곡을 추가하십시오.	0
Play a tune or two from Kansas City, Missouri	3
극장 오르간을위한 영화 오페레타 보여줘	5
내 kickass 금속 재생 목록에 josephine wiggs를 추가합니다.	0
지금 Lumpkin Indiana에서 컵 케이크를 파는 churrascaria에서 2 인용 자리를 예약하세요	1
현재 교과서 별 6 개 중 3 개 평가	4
영화 스케줄을 보여주세요.	6
Joe Dolce의 심포니 음악 재생	3
전쟁의 고대 예술 그림을 보여주십시오	5
add the album to my Latin Pop Rising playlist	0
속도 디코딩 현실 0 점	4
Rate the current essay 4 out of 6	4
NV에서 23 분 동안 날씨는 어떻습니까	2
Start It Up이라는 텔레비전 쇼를받을 수 있습니까?	5
Rate the following series a one out of 6	4
When will it be temperate in Lansford	2
비옥 한 땅이라는 소설을 찾아 줘	5
내 재생 목록에 노래 추가 Impulso Creativo	0
play the top jazz record from 1951	3
Solange 2016 앨범 재생	3
Skeets Mcdonald의 Box Of Rain을 듣고 싶습니다.	3
50 년대의 노래를 부르세요	3
2003 년부터 Carol Arnauld의 노래 재생	3
BOok a table for me and georgina at a pub in a spa	1
Find a trailer called Sheriff of Tombstone.	5
세탁물에 아티스트 추가	0
give 4 points to this novel	4
Where can I view the picture Reaching Horizons	5
1957 년 마지막 무브먼트를 연주하다	3
Classified의 60 년대 노래 재생	3
지금부터 1 분 동안의 Lualualei 예보는 무엇입니까	2
10 인용 Atomic Cafe를 예약하세요.	1
Dena의 Baroque 50 Spotify Picks 재생 목록에 Always를 추가합니다.	0
Rush Hill은 따뜻할 것 같습니까?	2
이번 주 사우디 아라비아 근처의 날씨는 어떻습니까?	2
How hot will it be in Wisconsin on august fourth?	2
book a tea house on 5/20/2028 in Pataskala that serves crepe in NC for five	1
DC에서 8 월 25 일에 9 명의 회원을위한 레스토랑을 예약하세요.	1
뉴욕에 가까워지면 날씨가 쌀쌀해 질까요?	2
21시 영화관에서 가장 가까운 영화를 보여줘	6
Google Music에서 Furusato를 재생합니다.	3
델라웨어의 일기 예보는 무엇입니까	2
Sing to the Dawn의 창의력 발휘	5
칼라일 가든 AS 날씨	2
퀸 엘리자베스 국립 공원의 날씨를 알아야합니다	2
이 앨범을 별 3 개로 평가하겠습니다.	4
Graham Mcpherson의 Zvooq에서 트랙을 가져올 수 있습니까?	3
피로 물든 거울을 통과하는 문을 추가하여 기분 좋은 재생 목록	0
I need to book the Beardslee Castle in Albania for me, cassie and lesley	1
예고편을보고 싶어 Tony Parker	5
이 에세이 5 점 중 6 점을 평가합니다.	4
마사키 아이바 곡을 연주하다	3
라틴 팝 히트 곡에 아티스트 추가	0
2030 년 4 월 18 일에 10 인용 테이블이 필요해	1
30 대 사운드 트랙이 필요해	3
The Toxic Avenger II는 어디에 있습니까?	6
짐바브웨 일기 예보를 줘.	2
Plays some akb48 on Youtube	3
Groove Shark에서 Bryan Webb의 40 대 음악 재생	3
I want to eat close to Bowlegs seven years from now	1
마지막 Olga Souza의 20 년대 무브먼트 곡을 연주	3
Play me a concerto by Jethro Burns from Zvooq	3
파티 재생 목록에 michael wittig를 추가합니다.	0
내 클래식 잔치 재생 목록에 트랙을 추가합니다.	0
4시에 레스토랑을 4시에 예약해야합니다	1
Book reservations at a restaurant in NE for 4 people on apr. 2, 2021	1
오전 10시에 여기 날씨가 어때	2
2 인용 선술집에서 이탈리아계 미국 요리를 제공하는 애리조나 주 테이블 예약	1
find The Saint in New York, a show	5
Rebecca Hewitt의 노래 재생	3
Cohocton WY에서 2시에 5 인용 최고의 동유럽 레스토랑을 예약하세요.	1
Cinemark 극장에서 영화 일정보기	6
Rayvon의이 노래를 내 80 년대 재생 목록에 올려	0
Please add tobymac's song onto the indiespensables playlist.	0
give three out of 6 points to this textbook	4
The Complex : 군대가 우리의 일상을 침략하는 방법은 별 6 개로 최고 평점을 받았지만 0 점을 주겠습니다.	4
피자 가게 인 먼 레스토랑에 NE에서 예약 해줘	1
인터넷이있는 술집에서 1 인용 자리 예약	1
가까운 애니메이션 영화로 영화 일정 찾기	6
Find a trailer called No Reservations.	5
I need a table in Uruguay in 213 days when it's chillier	2
Vermont nov. Masonville 예약을 원합니다. 7	1
허니문 킬러를 상영하는 가장 가까운 영화관이 어디 있어요	6
LaserLight를 찾으십시오.	5
향수를 불러 일으키는 재생 목록을 시작하십시오.	3
Please get seating at Bouchon in Tonga for jimmie and chasity howard	1
Just for Laughs 앨범 찾기	5
올드 스쿨 메탈 재생 목록에 내 트랙 추가	0
find the movie schedules	6
add jeff burrows album to my Country Hits playlist	0
북인도 바에서 4 인 예약 예약	1
show creativity of The Oxford Companion to Beer TV show	5
United Paramount Theatres에서 상영하는 Dr. Lao의 7면은 몇시입니까?	6
끔찍한 복수를 찾으십시오	5
재생 목록에 아티스트 포스트 메탈 추가	0
하바나에서 눈을 기다리는 그림을 보여줍니다.	5
해당 지역의 애니메이션 영화 상영 시간.	6
나와 내 전 부인이 이집트에서 먹을 자리를 마련해야합니다.	1
다음 시리즈를 5 점 평가	4
스위스에서 레스토랑을 예약하세요.	1
팝이 우리를 해방시킨 이야기 찾기	5
창의적인 작품을 찾으십시오. 기드온 맥의 성서	5
Mike Tramp의이 앨범을 Deathcore에 올려	0
Harkins Theatres의 영화 목록 제공	6
이 앨범에 6 점 중 1 점을 줘	4
Beneath the Harvest Sky는 언제 재생 되나요?	6
이 트랙을 Alok House Party 재생 목록에 추가	0
식당에서 10 명 예약	1
The Guernsey Literary and Potato Peel Pie Society에서 5 점	4
Fox Theatres의 영화 시간을 알 수 있습니까?	6
Tata Young의 20 년대 테마 음악 재생	3
생선 식당에서 한 자리 예약	1
Power Gaming 재생 목록 듣기	3
The Black Mask 1 of 6 stars을 평가하세요.	4
지옥의 귀환이 가장 가까운 영화관에서 상영하는 시간은 몇시입니까?	6
Put a molly mcguire album in my metal talks kreator playlist. 	0
나는 엘리펀트 패스의 길에 별 4 개를 준다	4
Show me Born in America?	5
Play Post Garage Wave Revival playlist.	3
Genola South Sudan에 구름이 있습니다	2
I have six people who would like to eat at a cafe that serves american chinese cuisine in TX.	1
The Dragon이라는 사운드 트랙을 찾으십시오.	5
현재 및 지역 영화 시간을 알려주세요	6
Duetos라는 제목의 내 재생 목록에 세계의 여성을 추가 할 수 있습니까?	0
rate Tragedy Day a 4	4
Has the TV series Puppet Master: Axis of Evil been cancelled?	5
Book a restaurant for 3 in New Mexico.	1
지금부터 3 개월 후 뉴저지의 날씨는 어떻습니까?	2
노퍽 섬에서 아침을 위해 Tun Tavern 예약	1
What animated movies are there nearby?	6
Come Away with Me 쇼 좀 해주실 래요?	5
Rate the current album a five out of 6	4
Marc Cohn의 Step Up Your Game을 플레이하세요.	3
show me the photograph with the title The Denial	5
2022 년 7 월 16 일 Choate가 가까운 버거 전문점 예약 예약	1
Journeyman을 찾으십시오.	5
Tsipouro를 제공하는 18:49:20에 Elberta의 alma, deana 및 olga 레스토랑	1
Apache Junction에서 최고의 펍 찾기	1
맨디 무어의 발라드 연주	3
Play music from 1954	3
Find a show called In fondo al buio.	5
What will the weather be like at me current position in seventeen seconds?	2
I would give this current textbook five points or a rating of 6	4
도로 여행 재생 목록에는 저스틴 유 틀리가 필요합니다.	0
사막 거인의 신비에 별 6 개 중 0 개 제공	4
영화 스케줄 알려줘	6
맨 섬의 밥캣 바이트를 6 인용으로 예약하세요.	1
Please play songs by Lil Jon	3
이 트랙을 위니의 포스트 메탈 플레이리스트에 추가하세요	0
지금부터 5 시간 후에 이웃 영화에서 영화 스케줄을 보여줘	6
The Magic Christmas Tree라는 책을 찾으십시오.	5
I want to give Nautch Girls of India four out of 6 points	4
give the following essay one stars	4
Dan Snaith의 욕망의 혼돈 재생	3
BOok me a table for 5 at a best rated restaurant in Italy	1
찰스 핀 크니 국립 사적지에 폭풍이 올까요	2
이 책에 6 점 중 5 점을 주다	4
All Night Long 3 : The Final Chapter 소설을 구 해주실 수 있나요?	5
이 앨범을 R & B 운동에 올려	0
멀지 않은 집 근처에서 페퍼로니 술집을 예약하십시오.	1
포드 하이츠의 펍에서 7 인용 레스토랑 예약	1
I need Chapter One of the show, get it for me please.	5
최고의 개 스트로 펍에서 10 인용 테이블이 필요해	1
위스콘신에서 1 인용 테이블을 예약하세요.	1
what is the Jan. 8 forecast for here	2
This Is Al Green에 내 앨범 추가	0
07:07에 South Mills MT의 레스토랑에서 1 인 예약	1
노래 Tholireyi Gadichindi 찾기	5
put Ik Tara onto pure seduction playlist	0
add to my playlist Lazy Chill Afternoon Nothing Can Stop Us	0
Family Dog라는 비디오 게임을 찾으십시오.	5
풍자 음악을 틀다	3
play me a Mel Draisey tune from the fourties with vimeo 	3
Amco Entertainment에서 The Clutching Hand 경기는 몇시입니까?	6
Add this piece to my spotify orchestra cello playlist: colors of the wind	0
The book The Chymical Wedding is only worth 3 points.	4
더러운 연인들을위한 슬픈 노래보기 앨범	5
내 90 년대 궁극의 재생 목록에 옛 기쁨의 남자처럼 이름 추가	0
이번 주 Ravensdale MH의 브래 서리에서 elise와 alma 자리를 예약하세요	1
A Mighty Fortress 시리즈는 2 등급이어야합니다.	4
which is the nearest movie house playing The Diary of Anne Frank	6
1997 년 최고의 무브먼트 음악을 재생합니다.	3
이 앨범을 내 와인 및 식사 재생 목록에 올려	0
find the TV series Truly Fine Citizen	5
Add this tune to the Leche con Chocolate playlist	0
Find The American Journal of Economics and Sociology.	5
Manorama Six Feet Under를 상영하는 영화관	6
주변 영화의 영화 일정이 어떻게 되나요?	6
add track to my playslist this is Los Fabulosos Cadillacs	0
Frankie Laine의이 곡을 내 재생 목록에 추가합니다. kitchen swagger	0
내 Jazz – Classical Crossings에 Joe Hickerson 추가	0
내 재생 목록의 현재 앨범에 3 등급을 지정하십시오.	4
가장 가까운 영화관에서 어떤 애니메이션 영화를 상영하나요?	6
Where is the nearest movie house that is playing Sirivantha	6
Ric Fierabracci의 1981 년 최고의 사운드 트랙 재생	3
Book a brasserie in the Falkland Islands for this week.	1
Pandora를 열고 Reggaeton 2017 y Baila를 플레이하세요!	3
book now in KY at Loveless Cafe	1
South Farmingdale의 Tavern on the Green에서 3 인용 테이블 요청	1
1 point for this next textbook	4
Please play good music by Will Oldham.	3
Watchman Vadivel은 언제 게임을하나요?	6
Friona에서 최고 등급의 펍이 필요해	1
가장 가까운 The Tenderfoot의 영화관 찾아 줘	6
Flame으로 모든 트랙 재생	3
what animated movies are showing in the neighbourhood	6
book Bridge Round House for one at meal time in Democratic Republic of the Congo close 	1
Dans Mountain State Park에서 8시에 비가 올까요?	2
TV 쇼 Limit of Love : Umizaru 보여줘	5
중세 50 Spotify 추천 재생 목록에 Robin trower를 추가합니다.	0
North Creek Forest에서 더 쌀쌀해 질까요?	2
give zero points to High Profile	4
2022 년 2 월 16 일에 여기에 대한 예보를 알려주세요	2
내 공물 쇼 찾기	5
배신자 세계 1 6 점 만점	4
Please book a brasserie restaurant for eight in Ireland	1
동네에서 상영중인 영화	6
add Curious corn to Wild & Free Workout	0
what is the forecast in Bearmouth in Virgin Islands in 3 months 	2
Give 4 stars to the current essay	4
이 지역에서 상영되는 영화는 무엇입니까?	6
2026 년 10 월 1 일 뉴욕은 더울까요?	2
please book a restaurant with parking facility at taverna	1
Just Around the Corner 경기는 몇시입니까?	6
I'd like to watch Army at Wanda Group	6
rate current saga one point out of 6	4
내 수면 재생 목록에 앨범 추가	0
부촌에서 레스토랑 예약 1	1
I would like to see the closest cinema playing films.	6
캔자스에 3 월 4 일까지 비가 올까요?	2
Last Fm에서 50 년대 멜로디를 연주 할 수 있나요?	3
add this song to the Pre-Party playlist	0
Play music from the top-5 from artist Kenia Arias	3
이 Adam Clayton 곡을 sxsw 신선한 재생 목록에 추가하십시오.	0
Will it be hot during Winter?	2
I'd like to see the picture The Collection – The Collector 2	5
I need to find the saga Trail of the Yukon	5
Please reserve a table at the food truck in Wheeler for december 4th, 2019	1
Find the movie schedules for animated movies in the neighbourhood.	6
하프 컷 티를 찾으십시오.	5
how's the weather going to be at fourteen o'clock in Falkland Islands	2
Will it get warmer by 5 am in Washington?	2
Narew National Park에서 더 쌀쌀합니까?	2
당신이 꿈을 꿀 때 무고한 것을 찾아라	5
Tropic of Cancer 도서 6 점 중 2 점 평가	4
NE에 바람이 있을지 말해줘	2
Book me a table for 4 in a restaurant in United Kingdom.	1
book a table in Sterling Run for two with a pool and food court	1
최신 영화에 대한 이웃 영화 스케줄을 얻을 수 있습니까?	6
Play the Late Night Jazz soundtrack on Zvooq.	3
투발루 근처에있는 높은 등급의 레스토랑에서 손녀와 나는 테이블을 예약하세요.	1
add young maylay to Club Hits	0
The Hopes of Blind Alley를 상영하는 가장 가까운 영화관은 몇시입니까?	6
지금부터 1 초 후에 AMC 극장에서 상영중인 영화는 무엇입니까?	6
Play Stereo by Jonathan Davis on Deezer.	3
Dorothea의 인디 힙 스터 플레이리스트에 빛나는 뱀도 추가	0
심장 전문가를 보여주세요	5
Give this novel 5 stars	4
NY를위한 10 인용 taverna 예약	1
아침 식사 시간에 Twilight of Shadows를 상영하는 가장 가까운 영화관 찾기	6
I want to rate the Selected Letters of H. P. Lovecraft I saga 3 stars	4
이 연대기가 4 등급을 받기를 바랍니다.	4
When was the album Start a Fire released?	5
I need to add to the funk soul disco playlist my favorite artist	0
내 봄 재생 목록에 트랙 추가	0
이웃 알제리가 더워?	2
I want another song in the Women of Latin Music playlist. 	0
서까래에 포장 된 작품을 찾으십시오.	5
저는 Tuolumne City에 있고 8 인 파티에 패스트 푸드를 원합니다.	1
지난 10 월 현재 위치의 날씨는 어땠나요	2
As Tears Go By 예고편을보고 싶습니다.	5
The Chymical Wedding 3 점	4
New York 911이라는 비디오 게임을 찾으십시오.	5
미셸 푸코 소설의 열정 찾기	5
어쿠스틱 소울 재생 목록에 다른 노래 추가	0
게임을 찾는 걸 도와 주실 수 있나요, Coast?	5
기억해야 할 몸은 별 5 개를받습니다.	4
마지막 Niney The Observer 노래 재생	3
The Night of Taneyamagahara의 상영 시간표를 알려주세요	6
Mount Repose의 Irma Hotel에서 테이블 예약	1
오클라호마 16시 일기 예보는 어떻습니까?	2
What movies are going to be screened at Caribbean Cinemas at fourteen o'clock?	6
Alamo Drafthouse Cinema에서 상영중인 영화	6
The Suicide Shop이 Southern Theatres에서 상영하고 있습니까	6
Is it cold ever in Farristown Tanzania	2
2030 년 7 월 18 일 타이 레스타 국립 공원의 기온은 어떻습니까?	2
Play the Food Uncut soundtrack	5
다음 주에 하멜 벨리즈에서 더 좋을까요?	2
내 현재 위치의 날씨는 어때	2
I 'd say Life in the Iron Mills was a five	4
Rustic inn에서 예약 해줘	1
Play something off Google Music	3
뉴욕의 실내 가스트로 펍에 자리 예약	1
i need a table at a close by restaurnt in Hackney for ten	1
할로우 리드가있는 영화관 찾기	6
싱글 컬렉션 4 권보기	5
book a restaurant table at the food court in the spa sixteen hours from now	1
나는 책을 쓸 수 있었다 놀이	3
판도라에서 1957 년 마틴 베넷 연주	3
I'm looking for the work titled Converging Conspiracies	5
Is it going to be hotter in D'Lo	2
add Glory in the Highest A Christmas Record in my playlist cleaning	0
현재 교과서 평가 3/6	4
가장 가까운 영화관에서 상영중인 사랑의 시대를 찾아주세요.	6
이 앨범에 3/6 포인트 부여	4
Open Ecology Journal 읽기	5
play Iheart tunes by Neil Finn	3
KS에서 눈보라가 뜰지 말해줘	2
Where can I buy the movie The Teahouse Fire?	5
Randy Jackson의 Realization 재생	3
play a popular sort of fifties tune music	3
NY에서 먹을 곳을 예약하고 싶습니다.	1
OH의 날씨는 어떻습니까?	2
party of four somewhere in SD	1
Let's listen to the most popular Marty Friedman songs on Zvooq.	3
Look for the album called The Tale of Mr. Jeremy Fisher	5
Doom 3 : Worlds on Fire 평점 1/6	4
펑크 español에 Jovanotti 추가	0
영화관에서 The Mark를 어디에서 볼 수 있습니까?	6
영화 검색 시계를 되돌 리세요	5
Lavina의 레스토랑에서 5 인용 테이블	1
Add the album to the psychedelic rock playlist 	0
이 현재 에세이를 0 점으로 평가하겠습니다.	4
Play the latest ep from Lobby Loyde on Netflix	3
find animated movies close by with a movie schedule	6
1964 년 켈리 그루 커트의 톱텐 챈트 연주	3
Boonton시 OK에서 6 인 예약 필요	1
영국 치킨의 쌀쌀 할 때 알려주세요	2
동네에서 영화 상영	6
날씨 불황에 대한 IN의 마리아 가정에 대한 예측은 무엇입니까	2
이 소설 4 점 평가	4
마이그레이션 쇼를보고 싶습니다.	5
오후 0시에 Cedarburg에서 예약 해 줘	1
Play music on youtube	3
The Ape-Man Within 4을 평가하세요.	4
Can you play a Sammy Fain ep	3
마하트마를 기다리는 중 6 점 만점에 5 점을줍니다.	4
7 인용 테이블 예약	1
내년 날씨는 어떨까요	2
Show Your Hand 쇼 찾기	5
Jack Johnson En Concert 사진을 찾아 주시겠습니까?	5
read the Background to Danger book	5
What films are at Century Theatres in twelve hours	6
이 책 평가하기 3/6	4
영화가있는 Cinemark 극장 찾기	6
연어 호수 주립 공원의 현재 날씨는 어떻습니까	2
펜들턴 센터의 날씨는 어떻습니까	2
내 현재 자리의 18시에 습한 지 말해줘	2
North Sioux City AL에 폭풍이 올까요?	2
Shelter Island에 안개가 끼나요?	2
Jonathan Livingston le goéland 6 점 중 2 점	4
Show me movie times for movies in the neighborhood	6
이 앨범을 3 점, 최고 평점 6 점을 받고 싶습니다	4
Iheart에서 음악 재생	3
사진보기 Johnny Cash : The Complete Columbia Album Collection	5
이웃 영화 스케줄이 어때?	6
내 Digster Reggae 재생 목록에 Keep Your Receipt EP를 추가합니다.	0
I would give this current chronicle three points	4
이 교과서에 6 점 만점에 5 점 부여	4
Victory March라는 비디오 게임 찾기	5
Lynn Shore Reservation 같은 지역이 흐려 지나요?	2
Seagraves에서 폭풍우가되어야합니까?	2
MO의 10 월 16 일 날씨	2
2040 년 6 월 23 일 Blodgett에서 3 인 저녁 식사를 예약하십시오.	1
Book me a reservation for a mediterranean restaurant on Confederate Memorial Day nearby Ocean Grove	1
돼지 안돼? 4 점을받을 만하다	4
현재 연대기를 5 점으로 평가하다	4
Will it get hotter around elevenses in KS?	2
1 초만에 천사의 어머니 조안을 만나야합니다.	6
90 년대의 Samira Said 발라드를 연주하다	3
What will the weather be like in Killarney National Park on national pow/mia recognition day?	2
book a spot for tommie and vera rogers in Irvine at 7 AM	1
영화를 상영하는 가장 가까운 극장이 어디예요	6
지금부터 163 일 후 레스토랑 예약	1
Netflix에서 60 년대 플레이	3
Is Arthur 2 – On the Rocks playing at 20:44?	6
내 현재 위치에서 1 분 후 날씨는 어떻습니까	2
Give The Frog Prince, Continued 2 points out of 6.	4
Erin Harkes의 40 년대 음악을 들려주세요.	3
2031 년 11 월 23 일에 높은 등급의 바에서 예약하기	1
이스트 프레리에서 치치를 제공하는 레스토랑을 1 분에 5 분 동안 예약해야합니다.	1
공주 전투 노래 찾아 줘	5
Pre-Party R & B Jams라는 재생 목록에 M-CABI 추가	0
내 this is astor piazzolla 재생 목록에 팝 타르트 추가	0
2010 년부터 그 곡을 듣고 싶어	3
Wish to find the work The Immortals that is a show	5
Reserve a table for my bf and I at Montreal Pool Room in Indiahoma	1
Sligo 주변의 일기 예보는 어떻습니까?	2
내 현재 위치가 더 따뜻 할까	2
오전 10시에 키프로스 근처의 날씨는 어떻습니까	2
계부와 저를 위해 Penermon의 실내 푸드 코트 예약	1
put Sarah Blasko onto my The MetalSucks Playlist 	0
수영장을 이용할 수있는 인디애나에서 9 인용 커피 하우스를 찾아 줘	1
Book a reservation for a party of six in the same area  as Metropolitan Borough of Bethnal Green	1
book at Beardslee Castle in Fairview Lanes for fifteen o'clock	1
New Glarus의 날씨는 어떻습니까	2
I give The Universe Maker a rating of zero	4
